age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
46,Federal_gov,Some_college,married,Exec_managerial,Husband,Black,Male,0,0,40,United_States,0
27,Private,Some_college,not_married,Adm_clerical,Unmarried,White,Female,0,0,20,United_States,0
48,Private,HS_grad,married,Prof_specialty,Husband,White,Male,7298,0,40,United_States,1
29,Self_emp_not_inc,School,married,Other_service,Wife,White,Female,0,0,5,United_States,0
40,Private,Bachelors,not_married,Sales,Own_child,White,Male,0,0,40,United_States,0
24,Private,Bachelors,not_married,Sales,Own_child,Black,Male,0,0,40,United_States,0
55,Private,Bachelors,married,Exec_managerial,Husband,Other,Male,0,1579,35,Other,0
56,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
25,Private,Voc,not_married,Craft_repair,Not_in_family,White,Male,0,0,30,United_States,0
36,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,50,United_States,0
26,Self_emp_not_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,0
37,Private,HS_grad,married,Handlers_cleaners,Husband,White,Male,0,0,44,United_States,1
36,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
23,Self_emp_not_inc,School,not_married,Craft_repair,Own_child,White,Male,0,0,50,Other,0
25,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,60,United_States,0
36,State_gov,HS_grad,divorced,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,0
37,Self_emp_not_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,70,United_States,0
39,Self_emp_inc,Voc,married,Sales,Husband,White,Male,5178,0,48,United_States,1
35,Private,Voc,not_married,Craft_repair,Own_child,Black,Male,0,0,40,United_States,0
33,Private,School,not_married,Handlers_cleaners,Own_child,Black,Male,0,0,40,United_States,0
31,Private,Some_college,not_married,Craft_repair,Not_in_family,White,Male,0,0,46,United_States,0
49,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,22,United_States,0
34,Self_emp_not_inc,Bachelors,divorced,Transport_moving,Not_in_family,White,Male,0,0,50,United_States,0
40,Private,HS_grad,married,Transport_moving,Husband,Asian_Pac_Islander,Male,0,0,60,Other,0
27,Private,Some_college,not_married,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
50,Self_emp_not_inc,Doctorate,married,Prof_specialty,Husband,White,Male,0,0,23,United_States,0
38,Private,School,not_married,Machine_op_inspct,Not_in_family,Black,Female,0,0,50,United_States,0
55,State_gov,Bachelors,divorced,Exec_managerial,Unmarried,Black,Male,0,0,40,United_States,0
49,Self_emp_not_inc,School,married,Other_service,Husband,White,Male,0,0,70,Other,0
40,Private,Bachelors,married,Other_service,Not_in_family,Other,Male,0,0,40,Other,0
42,Private,Voc,divorced,Tech_support,Not_in_family,White,Female,0,0,30,United_States,0
51,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,50,United_States,1
27,Private,Bachelors,not_married,Adm_clerical,Own_child,Asian_Pac_Islander,Female,0,0,50,Other,0
30,State_gov,HS_grad,married,Protective_serv,Husband,White,Male,0,0,40,United_States,1
70,Private,Doctorate,married,Prof_specialty,Husband,White,Male,0,0,20,United_States,1
40,Private,School,not_married,Other_service,Unmarried,Black,Female,0,0,40,United_States,0
43,Self_emp_not_inc,Bachelors,not_married,Craft_repair,Unmarried,White,Male,0,0,35,United_States,0
24,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
22,Private,School,not_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
38,Private,Bachelors,married,Sales,Husband,White,Male,0,0,60,United_States,1
52,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
32,Private,Voc,married,Sales,Husband,White,Male,0,0,50,United_States,1
33,Private,Voc,not_married,Protective_serv,Not_in_family,White,Female,0,0,40,United_States,0
21,Private,HS_grad,not_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
27,Private,Some_college,not_married,Sales,Not_in_family,White,Male,0,0,50,United_States,0
31,Private,HS_grad,divorced,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,0
29,Private,Masters,married,Prof_specialty,Wife,Asian_Pac_Islander,Female,0,0,40,Other,1
49,Private,School,married,Other_service,Husband,White,Male,0,2603,40,Other,0
61,Private,Bachelors,not_married,Prof_specialty,Not_in_family,White,Male,0,0,7,United_States,1
46,Private,Bachelors,married,Sales,Husband,White,Male,0,0,50,Other,1
37,Private,School,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
56,Federal_gov,Bachelors,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
37,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
26,Self_emp_not_inc,HS_grad,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
31,Private,Some_college,not_married,Adm_clerical,Unmarried,Black,Female,0,0,35,United_States,0
36,Private,HS_grad,married,Other_service,Wife,Asian_Pac_Islander,Female,0,0,40,Other,0
52,Private,School,married,Handlers_cleaners,Husband,White,Male,0,0,45,United_States,0
40,Private,Some_college,divorced,Craft_repair,Not_in_family,White,Male,0,0,60,United_States,0
21,Private,HS_grad,married,Exec_managerial,Other_relative,White,Female,0,0,60,United_States,0
63,Private,School,not_married,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,0
30,Private,HS_grad,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
30,Private,Bachelors,married,Sales,Husband,White,Male,0,0,20,Other,0
50,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,60,United_States,0
41,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,0
39,Self_emp_inc,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,60,United_States,1
23,Private,HS_grad,not_married,Machine_op_inspct,Unmarried,White,Female,0,0,48,United_States,0
52,Private,HS_grad,married,Sales,Husband,Black,Male,0,2377,40,United_States,0
17,Private,School,not_married,Prof_specialty,Own_child,Black,Female,0,0,20,United_States,0
46,Private,Voc,divorced,Tech_support,Unmarried,Black,Female,0,625,40,United_States,0
26,Private,Some_college,married,Adm_clerical,Wife,White,Female,0,0,42,United_States,0
30,Private,Some_college,married,Craft_repair,Husband,White,Male,0,1740,40,United_States,0
23,Private,Some_college,divorced,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,0
21,State_gov,Some_college,not_married,Adm_clerical,Own_child,Asian_Pac_Islander,Female,0,0,12,United_States,0
39,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,55,United_States,0
37,Local_gov,Voc,married,Protective_serv,Husband,Black,Male,0,0,40,United_States,0
40,Self_emp_not_inc,Masters,married,Exec_managerial,Husband,White,Male,99999,0,50,United_States,1
38,Private,Some_college,divorced,Adm_clerical,Unmarried,Black,Female,0,0,20,United_States,0
47,Private,Bachelors,married,Sales,Husband,White,Male,4064,0,60,United_States,0
20,Private,Some_college,not_married,Other_service,Own_child,White,Male,0,0,35,United_States,0
35,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
62,State_gov,Bachelors,divorced,Prof_specialty,Not_in_family,White,Male,14084,0,40,United_States,1
32,Private,School,divorced,Other_service,Unmarried,White,Female,0,0,15,United_States,0
42,Self_emp_inc,Bachelors,married,Sales,Husband,White,Male,0,0,60,United_States,1
32,Private,School,not_married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
27,Private,Some_college,not_married,Other_service,Own_child,Black,Female,0,0,30,United_States,0
53,Self_emp_inc,Bachelors,married,Sales,Husband,White,Male,0,0,45,United_States,1
28,Self_emp_not_inc,School,married,Handlers_cleaners,Husband,White,Male,0,0,25,Other,0
26,Private,HS_grad,married,Sales,Husband,White,Male,0,0,40,United_States,0
47,Private,Prof_school,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
23,Private,Some_college,not_married,Protective_serv,Own_child,Black,Female,0,0,40,United_States,0
70,Self_emp_inc,Some_college,married,Exec_managerial,Husband,White,Male,0,0,30,United_States,0
41,State_gov,Bachelors,married,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,0
43,State_gov,Masters,not_married,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,0
65,Private,HS_grad,divorced,Sales,Unmarried,White,Female,0,0,25,United_States,0
40,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,0,1672,40,United_States,0
64,Self_emp_not_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
40,Private,Some_college,divorced,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,0
43,Private,Bachelors,divorced,Exec_managerial,Not_in_family,White,Male,0,0,35,United_States,0
50,Federal_gov,HS_grad,married,Adm_clerical,Husband,White,Male,0,0,48,United_States,0
19,Private,Some_college,not_married,Prof_specialty,Own_child,White,Female,0,0,30,United_States,0
32,Self_emp_not_inc,Bachelors,not_married,Prof_specialty,Own_child,Black,Female,2174,0,60,United_States,0
32,Private,School,married,Farming_fishing,Husband,White,Male,0,0,40,United_States,0
42,Private,School,divorced,Sales,Unmarried,White,Male,1506,0,50,Other,0
41,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,1
30,Private,Some_college,not_married,Exec_managerial,Not_in_family,White,Female,0,0,40,Other,0
20,Private,Some_college,not_married,Other_service,Own_child,White,Male,0,0,30,United_States,0
45,State_gov,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
42,Private,Doctorate,married,Prof_specialty,Husband,White,Male,0,1902,50,United_States,1
24,Private,Voc,not_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
43,Private,Bachelors,divorced,Sales,Not_in_family,White,Female,0,0,50,United_States,0
28,Private,HS_grad,married,Transport_moving,Husband,Black,Male,0,0,40,United_States,0
35,Private,HS_grad,not_married,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,0
36,Private,HS_grad,married,Prof_specialty,Unmarried,Black,Male,0,0,50,United_States,0
38,Federal_gov,HS_grad,not_married,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
32,Local_gov,Bachelors,divorced,Prof_specialty,Unmarried,White,Female,0,0,35,United_States,0
50,State_gov,HS_grad,married,Protective_serv,Husband,White,Male,0,0,40,United_States,0
34,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,55,United_States,1
35,Private,HS_grad,not_married,Other_service,Own_child,White,Male,0,0,40,United_States,0
30,Private,Masters,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,Other,0
61,State_gov,School,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
27,Private,Bachelors,not_married,Adm_clerical,Own_child,White,Male,0,0,38,United_States,0
61,Private,HS_grad,not_married,Machine_op_inspct,Not_in_family,Black,Female,0,0,40,United_States,0
18,Private,School,not_married,Handlers_cleaners,Other_relative,White,Male,0,0,40,Other,0
31,Local_gov,HS_grad,married,Protective_serv,Husband,White,Male,0,0,40,United_States,1
31,Private,Bachelors,divorced,Prof_specialty,Not_in_family,White,Male,0,0,60,United_States,0
20,Private,HS_grad,not_married,Other_service,Not_in_family,Black,Female,0,0,40,United_States,0
35,Private,School,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
51,Private,HS_grad,not_married,Craft_repair,Not_in_family,Black,Male,0,0,40,United_States,0
43,Private,Some_college,married,Sales,Husband,White,Male,7688,0,40,United_States,1
18,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,0,0,20,United_States,0
55,Private,Prof_school,married,Exec_managerial,Husband,White,Male,99999,0,40,United_States,1
59,Private,HS_grad,not_married,Priv_house_serv,Not_in_family,White,Female,0,0,40,United_States,0
21,Private,HS_grad,not_married,Other_service,Own_child,White,Female,0,0,40,United_States,0
22,Private,School,not_married,Other_service,Own_child,White,Female,0,0,40,United_States,0
60,Federal_gov,Some_college,not_married,Exec_managerial,Not_in_family,White,Female,0,0,40,Other,0
49,Federal_gov,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,1
21,Private,HS_grad,not_married,Handlers_cleaners,Own_child,White,Female,0,0,40,United_States,0
61,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
64,Private,School,divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
63,Private,HS_grad,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
27,Federal_gov,Bachelors,not_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
23,Private,Bachelors,not_married,Other_service,Own_child,Black,Female,0,0,30,United_States,0
41,State_gov,HS_grad,divorced,Exec_managerial,Unmarried,White,Female,0,0,45,United_States,0
18,Private,School,not_married,Prof_specialty,Own_child,Black,Male,0,0,25,United_States,0
40,Private,HS_grad,married,Craft_repair,Wife,White,Female,7298,0,40,United_States,1
55,Self_emp_not_inc,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
17,Private,School,not_married,Other_service,Own_child,White,Female,0,1602,12,United_States,0
34,Self_emp_not_inc,Some_college,not_married,Craft_repair,Not_in_family,White,Male,0,1504,60,United_States,0
24,Private,Bachelors,not_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
30,Private,Prof_school,married,Prof_specialty,Wife,White,Female,0,0,45,United_States,1
29,Private,Masters,not_married,Exec_managerial,Not_in_family,Asian_Pac_Islander,Male,0,0,60,United_States,0
52,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
57,Federal_gov,Some_college,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
38,Private,Bachelors,not_married,Tech_support,Not_in_family,White,Female,0,0,45,United_States,0
43,Private,Masters,divorced,Exec_managerial,Not_in_family,White,Female,0,0,50,United_States,1
61,Private,Some_college,not_married,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,0
38,Private,Bachelors,married,Exec_managerial,Husband,White,Male,15024,0,65,United_States,1
51,Private,HS_grad,married,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,1
40,Private,Bachelors,married,Adm_clerical,Husband,White,Male,0,0,40,Other,0
41,Local_gov,Some_college,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
19,Private,Some_college,not_married,Other_service,Own_child,White,Female,0,0,20,United_States,0
28,Private,School,married,Farming_fishing,Husband,White,Male,0,0,40,Other,0
59,Private,Some_college,married,Sales,Husband,White,Male,0,0,40,United_States,0
32,State_gov,Bachelors,not_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,0
31,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
30,Private,Voc,not_married,Machine_op_inspct,Not_in_family,White,Male,0,0,48,United_States,0
54,Self_emp_not_inc,Some_college,married,Sales,Husband,White,Male,0,0,40,United_States,0
33,Private,Voc,not_married,Craft_repair,Not_in_family,White,Male,0,2444,42,United_States,1
20,Private,Some_college,not_married,Adm_clerical,Own_child,White,Female,0,0,10,United_States,0
27,Private,Some_college,divorced,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
32,Self_emp_not_inc,HS_grad,married,Transport_moving,Husband,White,Male,0,0,48,United_States,0
35,Private,HS_grad,married,Transport_moving,Wife,Black,Female,0,0,40,United_States,0
27,Private,School,not_married,Craft_repair,Not_in_family,White,Male,0,0,45,United_States,0
40,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,46,United_States,1
34,Private,Voc,married,Sales,Husband,White,Male,0,0,40,United_States,0
34,Local_gov,Voc,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
38,Private,Some_college,not_married,Craft_repair,Own_child,White,Female,0,0,25,United_States,0
28,Private,HS_grad,married,Other_service,Husband,Other,Male,0,0,40,United_States,0
65,Private,Some_college,married,Handlers_cleaners,Husband,White,Male,0,0,27,United_States,0
61,Private,Some_college,not_married,Tech_support,Own_child,White,Male,0,0,16,United_States,0
18,Private,School,not_married,Sales,Own_child,White,Female,0,0,25,United_States,0
35,Self_emp_inc,Bachelors,married,Sales,Own_child,White,Male,5178,0,50,United_States,1
45,Private,Bachelors,divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,0
68,Private,HS_grad,not_married,Prof_specialty,Not_in_family,White,Female,0,0,20,United_States,0
25,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
48,Private,Prof_school,divorced,Sales,Not_in_family,White,Male,0,0,13,United_States,0
19,Private,Some_college,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
43,Private,Bachelors,not_married,Exec_managerial,Not_in_family,Black,Female,0,0,50,United_States,1
54,Private,Bachelors,married,Craft_repair,Husband,White,Male,0,0,45,United_States,1
47,Self_emp_not_inc,Bachelors,divorced,Sales,Not_in_family,White,Male,0,0,50,United_States,0
25,Private,Voc,not_married,Adm_clerical,Not_in_family,White,Female,4865,0,40,United_States,0
30,Private,Voc,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
67,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,8,United_States,0
35,Private,HS_grad,divorced,Handlers_cleaners,Unmarried,White,Female,0,0,40,United_States,0
26,Private,Some_college,married,Sales,Husband,White,Male,0,0,18,United_States,0
61,Private,HS_grad,married,Sales,Husband,White,Male,0,0,40,United_States,0
54,Private,HS_grad,divorced,Other_service,Unmarried,White,Male,0,0,32,United_States,0
50,Private,School,married,Sales,Husband,Asian_Pac_Islander,Male,0,0,40,Other,1
32,Private,School,not_married,Machine_op_inspct,Unmarried,White,Female,0,0,40,Other,0
34,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,25,United_States,0
36,Private,HS_grad,not_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
50,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,40,United_States,1
28,Private,School,married,Farming_fishing,Husband,White,Male,0,0,40,United_States,0
22,Private,HS_grad,not_married,Other_service,Own_child,White,Female,0,0,19,United_States,0
58,Private,School,married,Other_service,Husband,White,Male,0,0,20,United_States,0
27,Private,School,not_married,Other_service,Not_in_family,White,Male,0,0,75,Other,0
62,Private,Bachelors,married,Tech_support,Husband,White,Male,0,0,38,United_States,0
36,Self_emp_inc,Bachelors,not_married,Tech_support,Not_in_family,White,Male,27828,0,55,United_States,1
21,Local_gov,Some_college,not_married,Adm_clerical,Not_in_family,White,Female,594,0,4,United_States,0
41,Private,Masters,married,Prof_specialty,Wife,White,Female,0,0,45,Other,0
28,Private,Some_college,married,Machine_op_inspct,Husband,White,Male,0,0,45,United_States,0
33,Private,Bachelors,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
54,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
19,Private,Some_college,not_married,Sales,Own_child,Amer_Indian_Eskimo,Female,0,1721,25,United_States,0
76,Self_emp_not_inc,School,not_married,Farming_fishing,Not_in_family,White,Male,0,0,30,United_States,0
25,Private,Bachelors,married,Prof_specialty,Wife,White,Female,0,0,25,United_States,0
34,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
40,Private,Bachelors,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
22,Private,School,not_married,Sales,Unmarried,White,Female,0,0,30,United_States,0
17,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,0,0,15,United_States,0
55,Private,Some_college,divorced,Other_service,Not_in_family,White,Female,0,0,20,United_States,0
51,Local_gov,Some_college,married,Adm_clerical,Wife,White,Female,0,0,40,United_States,0
26,Private,School,married,Handlers_cleaners,Husband,Other,Male,0,0,40,Other,0
44,Private,Bachelors,not_married,Other_service,Not_in_family,White,Male,0,0,48,United_States,0
65,Private,School,married,Prof_specialty,Husband,White,Male,0,0,70,United_States,0
54,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
34,Self_emp_not_inc,Voc,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
42,Private,HS_grad,divorced,Adm_clerical,Unmarried,White,Male,0,0,40,United_States,0
26,Private,HS_grad,not_married,Craft_repair,Not_in_family,White,Male,0,0,70,United_States,0
39,Private,School,married,Other_service,Husband,Asian_Pac_Islander,Male,0,0,40,Other,0
46,Private,School,not_married,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,0
34,Private,Bachelors,not_married,Other_service,Not_in_family,White,Male,0,0,40,Other,0
59,Private,HS_grad,divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
20,Private,HS_grad,not_married,Other_service,Own_child,White,Male,0,0,50,United_States,0
34,Private,Some_college,married,Machine_op_inspct,Husband,White,Male,0,0,45,United_States,1
62,Private,HS_grad,married,Prof_specialty,Wife,White,Female,5178,0,40,Other,1
51,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,20,United_States,0
34,Private,Some_college,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,1
47,Private,Bachelors,not_married,Prof_specialty,Unmarried,White,Female,0,0,50,United_States,0
21,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,0,0,20,United_States,0
30,Self_emp_not_inc,Voc,divorced,Craft_repair,Not_in_family,White,Male,0,0,49,United_States,0
38,Private,HS_grad,not_married,Sales,Not_in_family,White,Male,0,0,60,United_States,0
45,Private,Bachelors,married,Prof_specialty,Wife,Asian_Pac_Islander,Female,5178,0,40,Other,1
23,Private,Some_college,not_married,Exec_managerial,Not_in_family,White,Female,0,0,35,United_States,0
34,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,48,United_States,1
22,Private,School,not_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,0
31,Private,HS_grad,not_married,Craft_repair,Other_relative,White,Male,0,0,40,United_States,0
50,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
19,Private,School,not_married,Handlers_cleaners,Other_relative,White,Male,0,0,52,Other,0
28,Private,Bachelors,married,Sales,Wife,Black,Female,15024,0,45,United_States,1
23,Private,HS_grad,not_married,Adm_clerical,Not_in_family,White,Female,0,0,50,United_States,0
35,Private,HS_grad,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
28,Private,HS_grad,married,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,0
27,Private,Some_college,not_married,Adm_clerical,Own_child,White,Male,0,0,30,United_States,0
46,Self_emp_inc,Bachelors,married,Sales,Husband,White,Male,0,0,55,United_States,0
27,Private,HS_grad,divorced,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,0
25,Private,School,married,Other_service,Wife,White,Female,0,0,40,United_States,0
34,Self_emp_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,70,United_States,0
33,Private,HS_grad,not_married,Machine_op_inspct,Unmarried,White,Male,0,0,40,United_States,0
36,Private,Some_college,not_married,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,0
30,Private,School,married,Craft_repair,Husband,White,Male,0,0,48,United_States,0
23,Private,Some_college,married,Sales,Wife,White,Female,0,0,47,United_States,0
36,Private,School,married,Craft_repair,Other_relative,White,Male,0,0,32,Other,0
29,Private,Bachelors,not_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,0
50,Self_emp_not_inc,Some_college,married,Farming_fishing,Husband,White,Male,7688,0,40,United_States,1
19,Private,School,not_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,0
20,Private,Some_college,not_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,0
52,Federal_gov,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,1
20,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
22,Private,Voc,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
34,Private,Some_college,married,Sales,Husband,White,Male,0,0,55,United_States,1
60,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
19,Private,School,not_married,Other_service,Not_in_family,Black,Male,0,0,40,United_States,0
59,Self_emp_not_inc,HS_grad,married,Farming_fishing,Husband,White,Male,0,0,20,United_States,0
36,Private,HS_grad,not_married,Transport_moving,Other_relative,White,Male,0,0,50,United_States,0
25,Private,HS_grad,not_married,Craft_repair,Own_child,White,Male,0,0,40,Other,0
49,Private,School,divorced,Craft_repair,Not_in_family,White,Male,0,0,70,United_States,0
25,Self_emp_not_inc,HS_grad,not_married,Other_service,Unmarried,White,Female,0,0,30,United_States,0
50,Private,School,divorced,Other_service,Unmarried,White,Female,0,0,40,United_States,0
44,Private,Voc,divorced,Prof_specialty,Not_in_family,White,Female,0,0,43,United_States,0
28,Private,HS_grad,not_married,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,0
33,Private,Some_college,married,Sales,Husband,White,Male,0,0,20,United_States,0
40,Self_emp_inc,Bachelors,not_married,Craft_repair,Own_child,White,Male,0,0,50,United_States,0
56,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,0
56,Self_emp_not_inc,Some_college,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
23,Private,Bachelors,not_married,Prof_specialty,Own_child,White,Male,0,0,42,United_States,0
38,Private,HS_grad,divorced,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,0
21,Private,Some_college,not_married,Prof_specialty,Own_child,White,Female,0,0,10,United_States,0
67,Private,School,married,Craft_repair,Husband,White,Male,0,0,24,United_States,0
54,State_gov,Voc,married,Protective_serv,Husband,White,Male,0,0,40,United_States,0
50,Local_gov,HS_grad,not_married,Other_service,Not_in_family,Black,Female,0,0,40,United_States,0
59,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
51,Private,School,not_married,Handlers_cleaners,Unmarried,Black,Female,0,0,40,United_States,0
30,Private,HS_grad,not_married,Exec_managerial,Unmarried,White,Female,0,0,29,United_States,0
42,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,1
64,Private,HS_grad,not_married,Prof_specialty,Not_in_family,White,Female,0,0,20,United_States,0
61,Private,Bachelors,not_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,0
26,Private,Bachelors,not_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
47,Private,Voc,married,Adm_clerical,Husband,White,Male,4064,0,40,United_States,0
78,Self_emp_not_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,3,United_States,1
24,Self_emp_not_inc,HS_grad,divorced,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,0
27,Private,School,not_married,Farming_fishing,Other_relative,White,Male,0,0,40,Other,0
51,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
46,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,1
55,Self_emp_not_inc,HS_grad,married,Farming_fishing,Husband,White,Male,0,0,60,United_States,0
20,Private,Some_college,not_married,Other_service,Own_child,White,Male,0,0,40,United_States,0
30,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
36,Private,Some_college,not_married,Prof_specialty,Not_in_family,White,Male,0,0,30,United_States,0
19,Private,HS_grad,not_married,Other_service,Own_child,White,Female,0,0,20,United_States,0
30,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
31,Self_emp_not_inc,Voc,married,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,1
26,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,96,United_States,0
59,Private,Voc,married,Prof_specialty,Husband,White,Male,0,0,35,United_States,1
53,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,60,United_States,1
24,Local_gov,Some_college,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
24,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,0,0,54,United_States,0
36,Private,HS_grad,divorced,Exec_managerial,Unmarried,White,Female,0,0,50,United_States,0
