len, freq, err, condition, pred
4, 0.004, 0, age>32 & priors_count>4.5 & priors_count<=5.5 & c_charge_degree_M>0.5, 1
1, 0.947, 0.248751656433841, age<=56.5, 0.464668094218415
3, 0.026, 0.130177514792899, age<=33.5 & priors_count>5.5 & c_charge_degree_M>0.5, 0.846153846153846
1, 0.917, 0.249040645312867, age<=54.5, 0.469026548672566
3, 0.01, 0, priors_count<=4.5 & priors_count>3.5 & sex_Female>0.5, 0
3, 0.014, 0, age>54.5 & priors_count<=4.5 & c_charge_degree_M<=0.5, 0
3, 0.051, 0.0384, priors_count<=0.5 & c_charge_degree_M>0.5 & sex_Female>0.5, 0.04
3, 0.047, 0.0793950850661626, age>26.5 & priors_count<=0.5 & sex_Female>0.5, 0.0869565217391304
2, 0.154, 0.158414127423823, c_charge_degree_M>0.5 & race_Caucasian>0.5, 0.197368421052632
4, 0.002, 0, age<=44.5 & age>39.5 & priors_count>4.5 & priors_count<=5.5, 1
4, 0.002, 0, age>51.5 & priors_count>4.5 & c_charge_degree_M>0.5 & race_Caucasian<=0.5, 1
4, 0.004, 0, age>51.5 & priors_count>4.5 & c_charge_degree_M>0.5 & race_Caucasian>0.5, 0
2, 0.002, 0, priors_count>8.5 & days_b_screening_arrest<=-16.5, 1
3, 0.006, 0, days_b_screening_arrest<=-16.5 & race_African_American>0.5 & sex_Male<=0.5, 0
3, 0.002, 0, days_b_screening_arrest<=-16.5 & race_African_American>0.5 & sex_Male>0.5, 1
3, 0.002, 0, days_b_screening_arrest>-16.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_F<=0.5, 0
3, 0.002, 0, age<=28 & days_b_screening_arrest>-15.5 & days_b_screening_arrest<=-14.5, 1
2, 0.008, 0, days_b_screening_arrest>-14.5 & days_b_screening_arrest<=-12.5, 0
1, 0.97, 0.247881689746328, days_b_screening_arrest>-16.5, 0.45397489539749
3, 0.002, 0, days_b_screening_arrest<=-16.5 & race_African_American>0.5 & sex_Female<=0.5, 1
3, 0.006, 0, days_b_screening_arrest<=-16.5 & race_African_American>0.5 & sex_Female>0.5, 0
1, 0.124, 0.220370868046224, days_b_screening_arrest<=-1.5, 0.327868852459016
4, 0.004, 0, age<=36.5 & age>35.5 & priors_count>1.5 & priors_count<=3.5, 1
4, 0.006, 0, age<=36.5 & age>35.5 & priors_count>1.5 & c_charge_degree_F<=0.5, 1
5, 0.004, 0, age<=36.5 & age>35.5 & priors_count>1.5 & c_charge_degree_F>0.5 & race_African_American<=0.5, 0
4, 0.008, 0, age<=36.5 & age>35.5 & priors_count>1.5 & race_African_American>0.5, 1
3, 0.018, 0, age>36.5 & age<=38.5 & c_charge_degree_F<=0.5, 0
3, 0.006, 0, priors_count<=4.5 & days_b_screening_arrest<=-19.5 & c_charge_degree_F<=0.5, 0
3, 0.004, 0, age<=34.5 & days_b_screening_arrest<=-19.5 & c_charge_degree_F<=0.5, 0
4, 0.014, 0.204081632653061, age>43.5 & age<=46.5 & priors_count<=4.5 & priors_count>0.5, 0.285714285714286
4, 0.004, 0, priors_count>4.5 & priors_count<=5.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M<=0.5, 1
3, 0.051, 0.0384, priors_count<=0.5 & c_charge_degree_F<=0.5 & sex_Female>0.5, 0.04
1, 0.931, 0.249002045746888, age<=55, 0.468409586056645
4, 0.002, 0, age>55 & priors_count>0.5 & c_charge_degree_F<=0.5 & sex_Female>0.5, 1
3, 0.008, 0, priors_count<=0.5 & days_b_screening_arrest<=-2.5 & sex_Female>0.5, 0
4, 0.014, 0, age<=59.5 & age>55.5 & priors_count<=4.5 & sex_Female<=0.5, 0
4, 0.002, 0, age<=57.5 & age>55.5 & priors_count<=2.5 & sex_Female>0.5, 1
3, 0.006, 0, age>55.5 & priors_count>2.5 & sex_Female>0.5, 0
3, 0.002, 0, age<=59.5 & age>57.5 & priors_count>9, 1
3, 0.004, 0, age<=59.5 & age>57.5 & race_Caucasian>0.5, 0
3, 0.004, 0, age<=59.5 & age>57.5 & priors_count<=0.5, 0
1, 0.771, 0.248829639889197, age<=41.5, 0.465789473684211
4, 0.002, 0, age<=27.5 & priors_count<=4.5 & priors_count>3.5 & days_b_screening_arrest>-0.5, 1
2, 0.004, 0, priors_count>4.5 & days_b_screening_arrest<=-21.5, 0
4, 0.002, 0, age<=47 & priors_count>4.5 & days_b_screening_arrest>-11.5 & days_b_screening_arrest<=-3.5, 1
3, 0.008, 0, age>47 & priors_count>4.5 & days_b_screening_arrest<=-3.5, 0
3, 0.002, 0, age<=23.5 & priors_count<=0.5 & race_Other>0.5, 0
4, 0.004, 0, age<=23.5 & priors_count<=1.5 & priors_count>0.5 & race_Other>0.5, 1
3, 0.002, 0, age>48.5 & age<=54 & race_Other>0.5, 1
4, 0.002, 0, age<=23.5 & age>22.5 & days_b_screening_arrest<=-1.5 & c_charge_degree_M<=0.5, 1
4, 0.004, 0, age<=23.5 & priors_count>1.5 & days_b_screening_arrest>-1.5 & race_Caucasian>0.5, 1
3, 0.02, 0.09, age>23.5 & age<=25.5 & race_Caucasian>0.5, 0.1
3, 0.004, 0, age<=59.5 & days_b_screening_arrest<=-4.5 & days_b_screening_arrest>-7.5, 0
2, 0.006, 0, age>57.5 & sex_Male<=0.5, 0
4, 0.002, 0, age<=59.5 & age>57.5 & race_Caucasian<=0.5 & sex_Male>0.5, 1
4, 0.012, 0, age<=23.5 & age>22.5 & priors_count<=1.5 & c_charge_degree_F<=0.5, 0
4, 0.004, 0, age<=23.5 & priors_count>1.5 & days_b_screening_arrest>-1.5 & c_charge_degree_F<=0.5, 0
4, 0.01, 0.16, age<=23.5 & age>22.5 & c_charge_degree_F>0.5 & sex_Female>0.5, 0.8
3, 0.006, 0, age>39.5 & priors_count<=4.5 & race_Other>0.5, 0
4, 0.006, 0, priors_count<=4.5 & days_b_screening_arrest<=-12.5 & days_b_screening_arrest>-21.5 & race_Hispanic<=0.5, 0
3, 0.002, 0, age<=23.5 & days_b_screening_arrest<=-12.5 & race_Hispanic>0.5, 1
4, 0.008, 0, age>23.5 & priors_count<=4.5 & days_b_screening_arrest<=-12.5 & race_Hispanic>0.5, 0
4, 0.004, 0, priors_count<=4.5 & priors_count>1.5 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5, 0
4, 0.004, 0, age<=26.5 & priors_count>4.5 & priors_count<=7.5 & c_charge_degree_F<=0.5, 0
4, 0.002, 0, age<=26.5 & age>25.5 & priors_count>4.5 & c_charge_degree_F<=0.5, 0
4, 0.002, 0, age>51.5 & priors_count>4.5 & c_charge_degree_F<=0.5 & race_Caucasian<=0.5, 1
4, 0.004, 0, age>51.5 & priors_count>4.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0
2, 0.004, 0, age<=24.5 & days_b_screening_arrest<=-21.5, 0
5, 0.002, 0, age<=46.5 & age>24.5 & priors_count<=2.5 & days_b_screening_arrest<=-21.5 & c_charge_degree_F>0.5, 1
3, 0.002, 0, age<=35.5 & days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-19.5, 0
4, 0.002, 0, age<=37 & age>35.5 & days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-19.5, 1
3, 0.002, 0, age>37 & days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-19.5, 0
2, 0.004, 0, days_b_screening_arrest>-19.5 & days_b_screening_arrest<=-18.5, 1
3, 0.016, 0, age>46.5 & priors_count>1.5 & days_b_screening_arrest<=-2.5, 0
2, 0.091, 0.16, age<=42.5 & priors_count>7.5, 0.8
3, 0.01, 0, age<=42.5 & age>39.5 & c_charge_degree_M>0.5, 0
3, 0.004, 0, age<=60 & priors_count<=15.5 & priors_count>14.5, 1
2, 0.002, 0, priors_count>14.5 & race_Caucasian>0.5, 0
3, 0.002, 0, age>42.5 & age<=50.5 & priors_count>15.5, 1
4, 0.004, 0, age<=24.5 & priors_count>1.5 & c_charge_degree_M>0.5 & race_African_American>0.5, 1
3, 0.01, 0, age>24.5 & age<=25.5 & race_Caucasian>0.5, 0
4, 0.006, 0, age>24.5 & age<=25.5 & c_charge_degree_M>0.5 & race_African_American<=0.5, 0
2, 0.379, 0.205381909691441, age>24.5 & priors_count<=1.5, 0.288770053475936
3, 0.016, 0, age<=40.5 & age>38.5 & priors_count<=0.5, 0
3, 0.002, 0, age<=48.5 & age>40.5 & race_Other>0.5, 0
3, 0.002, 0, age<=22.5 & days_b_screening_arrest<=-5.5 & sex_Female<=0.5, 0
4, 0.002, 0, age<=22.5 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5 & sex_Female>0.5, 1
2, 0.037, 0.0987654320987654, age>56.5 & priors_count<=4.5, 0.111111111111111
2, 0.006, 0, age>56.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age<=24.5 & age>23.5 & priors_count<=4.5 & days_b_screening_arrest<=-11.5, 0
3, 0.008, 0, age>24.5 & days_b_screening_arrest<=-11.5 & race_Hispanic>0.5, 0
4, 0.004, 0, priors_count<=4.5 & priors_count>1.5 & days_b_screening_arrest>-11.5 & days_b_screening_arrest<=-5.5, 0
3, 0.012, 0, age>56.5 & priors_count<=4.5 & race_Caucasian<=0.5, 0
3, 0.037, 0.222222222222222, age<=32 & priors_count>4.5 & c_charge_degree_F<=0.5, 0.666666666666667
5, 0.002, 0, age<=32 & age>29 & priors_count>4.5 & priors_count<=5.5 & c_charge_degree_F<=0.5, 0
4, 0.004, 0, age>32 & priors_count>4.5 & priors_count<=5.5 & c_charge_degree_F<=0.5, 1
3, 0.144, 0.19599285855981, age<=47.5 & priors_count>4.5 & c_charge_degree_F>0.5, 0.732394366197183
3, 0.002, 0, age<=47.5 & age>46.5 & priors_count>4.5, 0
2, 0.085, 0.18140589569161, age<=29.5 & priors_count>4.5, 0.761904761904762
3, 0.008, 0, age<=42.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-4.5, 1
4, 0.002, 0, age<=42.5 & age>39.5 & days_b_screening_arrest<=-0.5 & race_African_American>0.5, 0
4, 0.004, 0, age<=42.5 & age>39.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 1
3, 0.002, 0, age<=42.5 & age>39.5 & sex_Female>0.5, 0
2, 0.002, 0, priors_count>14.5 & sex_Female>0.5, 0
3, 0.002, 0, age>42.5 & priors_count<=10.5 & priors_count>9.5, 1
3, 0.002, 0, age>32.5 & age<=33.5 & priors_count>10.5, 1
2, 0.002, 0, days_b_screening_arrest<=-21.5 & days_b_screening_arrest>-22.5, 1
3, 0.002, 0, days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-19.5 & race_African_American<=0.5, 0
3, 0.008, 0, age>46.5 & days_b_screening_arrest<=-2.5 & race_African_American>0.5, 0
2, 0.03, 0.115555555555556, age>56.5 & priors_count<=1.5, 0.133333333333333
4, 0.006, 0, age>23.5 & age<=24.5 & priors_count<=10.5 & days_b_screening_arrest<=-1.5, 0
2, 0.028, 0.122448979591837, age>58.5 & priors_count<=7.5, 0.142857142857143
3, 0.002, 0, age>58.5 & priors_count<=10.5 & priors_count>7.5, 1
4, 0.004, 0, age<=42.5 & age>32.5 & priors_count<=11.5 & priors_count>10.5, 1
3, 0.006, 0, age>42.5 & priors_count<=11.5 & priors_count>10.5, 0
2, 0.008, 0, priors_count>11.5 & c_charge_degree_M>0.5, 1
2, 0.073, 0.222222222222222, age>53.5 & sex_Female<=0.5, 0.333333333333333
3, 0.004, 0, age>53.5 & age<=55.5 & sex_Female>0.5, 0
2, 0.02, 0.09, age>53.5 & days_b_screening_arrest<=-1.5, 0.1
3, 0.004, 0, age>20.5 & age<=23.5 & race_Other>0.5, 0
3, 0.008, 0, age>23.5 & age<=27.5 & race_Other>0.5, 1
2, 0.014, 0, age<=24.5 & priors_count>5.5, 1
4, 0.022, 0.198347107438017, age>24.5 & age<=26.5 & c_charge_degree_F<=0.5 & race_Caucasian<=0.5, 0.727272727272727
4, 0.01, 0, age>24.5 & age<=26.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0
2, 0.239, 0.233840850330365, age>26.5 & age<=31.5, 0.372881355932203
3, 0.01, 0, age<=22.5 & priors_count>2.5 & race_Caucasian<=0.5, 1
3, 0.006, 0, age<=22.5 & age>21.5 & priors_count>2.5, 1
2, 0.02, 0, age<=26.5 & priors_count>6.5, 1
4, 0.016, 0, age<=28.5 & age>26.5 & race_Caucasian<=0.5 & sex_Female>0.5, 0
4, 0.012, 0, age<=28.5 & age>26.5 & race_African_American>0.5 & sex_Female>0.5, 0
4, 0.004, 0, age>28.5 & age<=29.5 & race_Caucasian<=0.5 & sex_Female>0.5, 1
4, 0.004, 0, age>28.5 & days_b_screening_arrest<=-2.5 & race_Caucasian<=0.5 & sex_Female>0.5, 0
2, 0.308, 0.218447022160665, age>23.5 & race_Caucasian>0.5, 0.322368421052632
3, 0.065, 0.1318359375, age>26.5 & age<=28.5 & priors_count<=3.5, 0.15625
3, 0.002, 0, age<=22.5 & priors_count>2.5 & days_b_screening_arrest<=-4.5, 0
4, 0.006, 0, age>39.5 & age<=44.5 & priors_count>3.5 & c_charge_degree_F<=0.5, 0
3, 0.162, 0.21, age<=44.5 & priors_count>3.5 & c_charge_degree_F>0.5, 0.7
4, 0.006, 0, age<=31.5 & age>28.5 & priors_count>7.5 & priors_count<=9.5, 1
2, 0.026, 0.21301775147929, age>31.5 & age<=32.5, 0.692307692307692
3, 0.002, 0, age>48.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0
3, 0.01, 0.16, age<=25.5 & c_charge_degree_F>0.5 & race_Other>0.5, 0.8
3, 0.002, 0, age<=34.5 & age>33.5 & days_b_screening_arrest<=-3.5, 0
4, 0.004, 0, age<=36.5 & age>34.5 & days_b_screening_arrest<=-3.5 & c_charge_degree_F<=0.5, 1
2, 0.045, 0.198347107438017, days_b_screening_arrest<=-5.5 & c_charge_degree_F>0.5, 0.272727272727273
3, 0.008, 0, age<=36.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-5.5, 1
3, 0.028, 0.168367346938775, age>23.5 & days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-1.5, 0.214285714285714
4, 0.002, 0, age<=36.5 & age>35.5 & days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-1.5, 0
3, 0.004, 0, age>36.5 & age<=37.5 & sex_Female>0.5, 0
5, 0.006, 0, age>36.5 & age<=45.5 & c_charge_degree_F>0.5 & race_Caucasian>0.5 & sex_Male<=0.5, 1
3, 0.004, 0, age>45.5 & age<=49.5 & sex_Male<=0.5, 0
3, 0.016, 0, age>45.5 & race_Caucasian>0.5 & sex_Male<=0.5, 0
4, 0.012, 0, age>36.5 & age<=39.5 & priors_count<=0.5 & race_Caucasian>0.5, 0
3, 0.002, 0, age<=22.5 & priors_count>1.5 & c_charge_degree_F<=0.5, 0
2, 0.213, 0.16562358276644, c_charge_degree_F<=0.5 & race_African_American<=0.5, 0.20952380952381
3, 0.002, 0, age<=24.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0
4, 0.004, 0, age<=24.5 & priors_count>1.5 & c_charge_degree_F<=0.5 & race_African_American>0.5, 1
4, 0.002, 0, age>25.5 & age<=26.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M>0.5, 0
4, 0.006, 0, age>24.5 & days_b_screening_arrest<=-2.5 & race_African_American>0.5 & sex_Male<=0.5, 0
2, 0.03, 0.195555555555556, priors_count<=0.5 & race_Other>0.5, 0.266666666666667
3, 0.026, 0.236686390532544, age>31.5 & days_b_screening_arrest<=-0.5 & race_Other>0.5, 0.384615384615385
1, 0.759, 0.248598758900741, age<=40.5, 0.462566844919786
3, 0.004, 0, age<=40.5 & days_b_screening_arrest>-0.5 & race_Other>0.5, 1
3, 0.002, 0, age>40.5 & age<=48.5 & race_Other>0.5, 0
3, 0.004, 0, age>40.5 & priors_count<=5 & race_Other>0.5, 0
2, 0.004, 0, priors_count>5 & race_Other>0.5, 1
2, 0.122, 0.21, age>51.5 & race_Other<=0.5, 0.3
3, 0.012, 0.138888888888889, age>21.5 & age<=22.5 & race_African_American<=0.5, 0.166666666666667
3, 0.002, 0, age<=20.5 & days_b_screening_arrest>-2.5 & race_Caucasian>0.5, 1
2, 0.002, 0, priors_count<=0.5 & days_b_screening_arrest<=-6.5, 1
3, 0.024, 0.138888888888889, age>23.5 & age<=24.5 & priors_count>0.5, 0.833333333333333
2, 0.002, 0, age<=67.5 & age>65.5, 0
2, 0.01, 0.16, age<=76.5 & age>67.5, 0.2
2, 0.008, 0, days_b_screening_arrest<=-12.5 & days_b_screening_arrest>-14.5, 0
4, 0.006, 0, priors_count<=5.5 & days_b_screening_arrest<=-8.5 & days_b_screening_arrest>-12.5 & sex_Female<=0.5, 0
4, 0.002, 0, age<=36.5 & days_b_screening_arrest<=-8.5 & days_b_screening_arrest>-12.5 & sex_Female>0.5, 1
4, 0.002, 0, age<=36.5 & priors_count>5.5 & days_b_screening_arrest<=-8.5 & days_b_screening_arrest>-12.5, 1
3, 0.006, 0, priors_count>5.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-1.5, 0
3, 0.004, 0, priors_count>6.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-1.5, 0
3, 0.008, 0, age>36.5 & age<=37.5 & c_charge_degree_F<=0.5, 0
3, 0.006, 0, age>36.5 & age<=37.5 & race_African_American>0.5, 1
2, 0.166, 0.201814396192742, age>36.5 & priors_count<=1.5, 0.280487804878049
3, 0.008, 0, age>37.5 & age<=40.5 & race_Hispanic>0.5, 0
3, 0.008, 0, age>36.5 & age<=37.5 & c_charge_degree_M>0.5, 0
4, 0.012, 0.138888888888889, age>37.5 & age<=39.5 & priors_count>1.5 & c_charge_degree_M<=0.5, 0.833333333333333
4, 0.006, 0, age>36.5 & age<=39.5 & priors_count>1.5 & c_charge_degree_M>0.5, 0
2, 0.006, 0, age<=24.5 & priors_count>8.5, 1
4, 0.006, 0, age<=30.5 & age>25.5 & priors_count<=7.5 & days_b_screening_arrest<=-8.5, 0
3, 0.002, 0, age<=31.5 & age>30.5 & days_b_screening_arrest<=-8.5, 1
3, 0.002, 0, age<=31.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-6.5, 0
3, 0.026, 0.21301775147929, age<=31.5 & age>30.5 & priors_count<=7.5, 0.307692307692308
3, 0.026, 0, age<=28.5 & priors_count>7.5 & days_b_screening_arrest<=-0.5, 1
3, 0.008, 0, age>31.5 & age<=33.5 & sex_Male<=0.5, 1
4, 0.002, 0, age>31.5 & age<=33.5 & priors_count<=7.5 & priors_count>5.5, 1
4, 0.002, 0, age>31.5 & age<=33.5 & priors_count<=7.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age>31.5 & age<=39.5 & priors_count>7.5 & priors_count<=8.5, 1
5, 0.004, 0, age<=36.5 & age>35.5 & priors_count>1.5 & c_charge_degree_M<=0.5 & race_African_American<=0.5, 0
4, 0.006, 0, age<=36.5 & age>35.5 & priors_count>1.5 & c_charge_degree_M>0.5, 1
4, 0.006, 0, age>36.5 & age<=39.5 & priors_count>1.5 & c_charge_degree_F<=0.5, 0
4, 0.008, 0, age>37.5 & age<=38.5 & priors_count>1.5 & c_charge_degree_F>0.5, 1
2, 0.02, 0.09, age>53.5 & days_b_screening_arrest<=-2.5, 0.1
3, 0.004, 0, age>53.5 & days_b_screening_arrest<=-2.5 & race_Hispanic>0.5, 0
3, 0.002, 0, age>53.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-3.5, 0
4, 0.002, 0, age>22 & age<=24.5 & priors_count<=7 & race_Other>0.5, 0
1, 0.901, 0.245125192760328, age>22, 0.43018018018018
3, 0.002, 0, age<=24.5 & priors_count<=0.5 & race_Other>0.5, 0
4, 0.006, 0, age<=24.5 & priors_count>0.5 & c_charge_degree_F>0.5 & race_Other>0.5, 1
5, 0.004, 0, age>24.5 & age<=28.5 & c_charge_degree_F>0.5 & race_Other>0.5 & sex_Female<=0.5, 1
3, 0.045, 0.117768595041322, age<=31.5 & priors_count<=13.5 & priors_count>7.5, 0.863636363636364
3, 0.002, 0, age<=31.5 & priors_count>13.5 & days_b_screening_arrest>-0.5, 1
2, 0.006, 0, age<=31.5 & priors_count>15.5, 1
3, 0.012, 0, age>31.5 & days_b_screening_arrest<=-21.5 & race_Other<=0.5, 0
2, 0.039, 0.132963988919668, age>31.5 & days_b_screening_arrest<=-8.5, 0.157894736842105
3, 0.002, 0, age>31.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-7.5, 1
3, 0.01, 0.16, age<=25.5 & c_charge_degree_M<=0.5 & race_Other>0.5, 0.8
1, 0.911, 0.24880828964142, age<=53, 0.465478841870824
3, 0.004, 0, age>37.5 & c_charge_degree_M>0.5 & race_Other>0.5, 0
3, 0.002, 0, age>48.5 & priors_count<=7 & race_Other>0.5, 0
2, 0.002, 0, days_b_screening_arrest<=-8.5 & days_b_screening_arrest>-9.5, 0
3, 0.004, 0, age<=31.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-5.5, 0
4, 0.002, 0, age>31.5 & age<=32.5 & priors_count<=4.5 & priors_count>3.5, 1
2, 0.01, 0, age<=32.5 & priors_count>14.5, 1
2, 0.032, 0.109375, age>31.5 & days_b_screening_arrest<=-10.5, 0.125
3, 0.002, 0, age>31.5 & days_b_screening_arrest<=-10.5 & days_b_screening_arrest>-12.5, 0
3, 0.002, 0, age<=51.5 & age>50.5 & priors_count>4.5, 1
3, 0.01, 0.16, age<=35.5 & c_charge_degree_M>0.5 & race_Other>0.5, 0.2
4, 0.002, 0, age<=37.5 & age>35.5 & c_charge_degree_M>0.5 & race_Other>0.5, 1
3, 0.002, 0, age>48.5 & priors_count<=0.5 & race_Other>0.5, 0
2, 0.01, 0, age<=24.5 & priors_count>7.5, 1
5, 0.006, 0, age>24.5 & age<=25.5 & priors_count<=0.5 & days_b_screening_arrest<=-0.5 & c_charge_degree_M>0.5, 0
2, 0.128, 0.18946837994457, age<=27.5 & priors_count>1.5, 0.746031746031746
3, 0.026, 0.130177514792899, age>23.5 & age<=24.5 & priors_count<=0.5, 0.153846153846154
4, 0.004, 0, age<=43.5 & age>40.5 & priors_count>0.5 & priors_count<=1.5, 0
3, 0.002, 0, age>43.5 & priors_count>0.5 & race_Other>0.5, 1
4, 0.006, 0, age<=24.5 & age>23.5 & priors_count<=2.5 & days_b_screening_arrest<=-2.5, 0
2, 0.057, 0.146683673469388, age<=24.5 & priors_count>1.5, 0.821428571428571
3, 0.014, 0, age<=24.5 & age>23.5 & priors_count>1.5, 1
4, 0.002, 0, age<=24.5 & priors_count>2.5 & days_b_screening_arrest<=-2.5 & c_charge_degree_F<=0.5, 0
2, 0.028, 0.122448979591837, age<=24.5 & priors_count>2.5, 0.857142857142857
4, 0.002, 0, age<=24.5 & priors_count>2.5 & days_b_screening_arrest<=-8 & c_charge_degree_F>0.5, 1
2, 0.14, 0.199537912203319, priors_count<=2.5 & sex_Male<=0.5, 0.27536231884058
2, 0.473, 0.21514487281033, age>24.5 & priors_count<=2.5, 0.313304721030043
4, 0.002, 0, age>32.5 & priors_count<=2.5 & priors_count>1.5 & sex_Male<=0.5, 1
4, 0.004, 0, age<=36.5 & age>33.5 & priors_count<=0.5 & sex_Male<=0.5, 0
3, 0.039, 0.166204986149584, age<=35.5 & age>33.5 & priors_count<=4.5, 0.210526315789474
3, 0.012, 0.138888888888889, age<=35.5 & age>33.5 & priors_count>4.5, 0.833333333333333
4, 0.006, 0, age<=36.5 & age>35.5 & priors_count>1.5 & days_b_screening_arrest>-1.5, 1
3, 0.045, 0.148760330578512, age>37.5 & age<=42.5 & priors_count<=1.5, 0.181818181818182
4, 0.002, 0, age>36.5 & age<=37.5 & priors_count>2.5 & priors_count<=3.5, 0
3, 0.004, 0, age<=36.5 & priors_count>8.5 & days_b_screening_arrest<=-3.5, 1
2, 0.045, 0.198347107438017, days_b_screening_arrest<=-5.5 & c_charge_degree_M<=0.5, 0.272727272727273
4, 0.004, 0, age<=36.5 & age>34.5 & days_b_screening_arrest<=-3.5 & c_charge_degree_M>0.5, 1
3, 0.016, 0.109375, age<=23.5 & days_b_screening_arrest>-1.5 & race_Hispanic>0.5, 0.125
3, 0.006, 0, age>36.5 & days_b_screening_arrest<=-8.5 & race_Hispanic>0.5, 0
2, 0.014, 0, age>51.5 & days_b_screening_arrest<=-8.5, 0
3, 0.006, 0, age>36.5 & days_b_screening_arrest<=-8.5 & days_b_screening_arrest>-12.5, 0
3, 0.002, 0, age>36.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-7.5, 1
3, 0.004, 0, age>36.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-6.5, 1
1, 0.004, 0, days_b_screening_arrest>28.5, 1
2, 0.002, 0, age<=34.5 & days_b_screening_arrest<=-26.5, 0
3, 0.02, 0, age>36.5 & days_b_screening_arrest>-28.5 & days_b_screening_arrest<=-8.5, 0
3, 0.002, 0, age>53.5 & priors_count>15.5 & days_b_screening_arrest<=-0.5, 0
2, 0.016, 0.1875, c_charge_degree_F<=0.5 & race_Other>0.5, 0.25
4, 0.002, 0, age>35.5 & age<=36.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 1
3, 0.004, 0, age>36.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0
3, 0.002, 0, age<=25.5 & priors_count<=0.5 & race_Other>0.5, 0
4, 0.008, 0, age<=28.5 & priors_count>0.5 & c_charge_degree_F>0.5 & race_Other>0.5, 1
4, 0.004, 0, age>28.5 & age<=31.5 & priors_count<=0.5 & race_Other>0.5, 0
4, 0.002, 0, age>28.5 & age<=31.5 & priors_count>0.5 & race_Other>0.5, 1
3, 0.069, 0.207612456747405, age>31.5 & age<=34.5 & c_charge_degree_F>0.5, 0.705882352941177
2, 0.203, 0.2331, age>26.5 & age<=30.5, 0.37
4, 0.01, 0, age<=26.5 & priors_count>2.5 & c_charge_degree_M<=0.5 & race_African_American<=0.5, 1
4, 0.004, 0, age<=26.5 & priors_count>2.5 & c_charge_degree_M>0.5 & race_African_American<=0.5, 0
2, 0.41, 0.210788158023723, priors_count<=3.5 & race_African_American<=0.5, 0.301980198019802
3, 0.037, 0.0987654320987654, age<=24.5 & priors_count>1.5 & race_African_American>0.5, 0.888888888888889
3, 0.01, 0, age<=22.5 & priors_count>2.5 & race_African_American>0.5, 1
5, 0.008, 0, age>28.5 & age<=43.5 & priors_count<=3.5 & priors_count>2.5 & race_African_American>0.5, 1
3, 0.02, 0, age<=27.5 & priors_count>7.5 & days_b_screening_arrest<=-0.5, 1
2, 0.016, 0, age<=27.5 & priors_count>9.5, 1
4, 0.012, 0, age>27.5 & age<=28.5 & priors_count>3.5 & c_charge_degree_F<=0.5, 1
4, 0.006, 0, age>27.5 & age<=28.5 & days_b_screening_arrest>-0.5 & c_charge_degree_F>0.5, 0
3, 0.002, 0, age<=46.5 & age>39.5 & priors_count>18.5, 0
3, 0.01, 0.16, age<=43.5 & age>37.5 & race_Hispanic>0.5, 0.2
3, 0.002, 0, age<=46.5 & age>43.5 & race_Hispanic>0.5, 1
3, 0.002, 0, age>46.5 & age<=47.5 & priors_count>4.5, 0
2, 0.002, 0, age>47.5 & age<=48.5, 1
2, 0.069, 0.145328719723183, age<=38.5 & priors_count>8.5, 0.823529411764706
2, 0.01, 0, age<=26.5 & priors_count>9.5, 1
5, 0.002, 0, age>34.5 & age<=51.5 & priors_count<=11.5 & priors_count>9.5 & race_Caucasian<=0.5, 0
4, 0.004, 0, age>34.5 & age<=51.5 & priors_count>9.5 & race_Caucasian>0.5, 1
2, 0.049, 0.164930555555556, age<=57.5 & priors_count>11.5, 0.791666666666667
